Packet Number,Source MAC,Destination MAC,EtherType,IP Version,Source IP,Destination IP,Header Length (bytes),Total Length (bytes),TTL,Protocol,Checksum,Flags,Fragment Offset,Identification,Source Port,Destination Port,Sequence Number,Acknowledgment Number,TCP Flags,Window Size,Urgent Pointer
608,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,41044.0,DF,0.0,28385.0,54224.0,5000.0,1383509115.0,3740495048.0,A,331.0,0.0
609,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,64270.0,DF,0.0,28386.0,54224.0,5000.0,1383510563.0,3740495048.0,A,331.0,0.0
610,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,39176.0,DF,0.0,28387.0,54224.0,5000.0,1383512011.0,3740495048.0,A,331.0,0.0
611,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,51520.0,DF,0.0,16949.0,5000.0,54224.0,3740495048.0,1383477259.0,A,330.0,0.0
612,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,37204.0,DF,0.0,28388.0,54224.0,5000.0,1383513459.0,3740495048.0,A,331.0,0.0
613,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,35242.0,DF,0.0,28389.0,54224.0,5000.0,1383514907.0,3740495048.0,A,331.0,0.0
614,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,48614.0,DF,0.0,16950.0,5000.0,54224.0,3740495048.0,1383480155.0,A,330.0,0.0
615,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,33271.0,DF,0.0,28390.0,54224.0,5000.0,1383516355.0,3740495048.0,A,331.0,0.0
616,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,31309.0,DF,0.0,28391.0,54224.0,5000.0,1383517803.0,3740495048.0,A,331.0,0.0
617,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,45662.0,DF,0.0,16951.0,5000.0,54224.0,3740495048.0,1383483051.0,A,330.0,0.0
618,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,31861.0,DF,0.0,28392.0,54224.0,5000.0,1383519251.0,3740495048.0,A,331.0,0.0
619,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,29899.0,DF,0.0,28393.0,54224.0,5000.0,1383520699.0,3740495048.0,A,331.0,0.0
620,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,42762.0,DF,0.0,16952.0,5000.0,54224.0,3740495048.0,1383485947.0,A,330.0,0.0
621,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,27928.0,DF,0.0,28394.0,54224.0,5000.0,1383522147.0,3740495048.0,A,331.0,0.0
622,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,25966.0,DF,0.0,28395.0,54224.0,5000.0,1383523595.0,3740495048.0,A,331.0,0.0
623,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,41307.0,DF,0.0,16953.0,5000.0,54224.0,3740495048.0,1383487395.0,A,330.0,0.0
624,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,23998.0,DF,0.0,28396.0,54224.0,5000.0,1383525043.0,3740495048.0,A,331.0,0.0
625,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,24606.0,DF,0.0,28397.0,54224.0,5000.0,1383526491.0,3740495048.0,A,331.0,0.0
626,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,38401.0,DF,0.0,16954.0,5000.0,54224.0,3740495048.0,1383490291.0,A,330.0,0.0
627,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,22635.0,DF,0.0,28398.0,54224.0,5000.0,1383527939.0,3740495048.0,A,331.0,0.0
628,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,20673.0,DF,0.0,28399.0,54224.0,5000.0,1383529387.0,3740495048.0,A,331.0,0.0
629,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,35495.0,DF,0.0,16955.0,5000.0,54224.0,3740495048.0,1383493187.0,A,330.0,0.0
630,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,18701.0,DF,0.0,28400.0,54224.0,5000.0,1383530835.0,3740495048.0,A,331.0,0.0
631,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,16739.0,DF,0.0,28401.0,54224.0,5000.0,1383532283.0,3740495048.0,A,331.0,0.0
632,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,32590.0,DF,0.0,16956.0,5000.0,54224.0,3740495048.0,1383496083.0,A,330.0,0.0
633,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,17338.0,DF,0.0,28402.0,54224.0,5000.0,1383533731.0,3740495048.0,A,331.0,0.0
634,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,15376.0,DF,0.0,28403.0,54224.0,5000.0,1383535179.0,3740495048.0,A,331.0,0.0
635,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,28233.0,DF,0.0,16957.0,5000.0,54224.0,3740495048.0,1383500427.0,A,330.0,0.0
636,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,13388.0,DF,0.0,28404.0,54224.0,5000.0,1383536627.0,3740495048.0,A,331.0,0.0
637,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,11426.0,DF,0.0,28405.0,54224.0,5000.0,1383538075.0,3740495048.0,A,331.0,0.0
638,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,9464.0,DF,0.0,28406.0,54224.0,5000.0,1383539523.0,3740495048.0,A,331.0,0.0
639,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,25294.0,DF,0.0,16958.0,5000.0,54224.0,3740495048.0,1383503323.0,A,330.0,0.0
640,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,10044.0,DF,0.0,28407.0,54224.0,5000.0,1383540971.0,3740495048.0,A,331.0,0.0
641,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,8082.0,DF,0.0,28408.0,54224.0,5000.0,1383542419.0,3740495048.0,A,331.0,0.0
642,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,22388.0,DF,0.0,16959.0,5000.0,54224.0,3740495048.0,1383506219.0,A,330.0,0.0
643,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,6110.0,DF,0.0,28409.0,54224.0,5000.0,1383543867.0,3740495048.0,A,331.0,0.0
644,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,4148.0,DF,0.0,28410.0,54224.0,5000.0,1383545315.0,3740495048.0,A,331.0,0.0
645,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,19482.0,DF,0.0,16960.0,5000.0,54224.0,3740495048.0,1383509115.0,A,330.0,0.0
646,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,2176.0,DF,0.0,28411.0,54224.0,5000.0,1383546763.0,3740495048.0,A,331.0,0.0
647,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,2784.0,DF,0.0,28412.0,54224.0,5000.0,1383548211.0,3740495048.0,A,331.0,0.0
648,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,16576.0,DF,0.0,16961.0,5000.0,54224.0,3740495048.0,1383512011.0,A,330.0,0.0
649,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,813.0,DF,0.0,28413.0,54224.0,5000.0,1383549659.0,3740495048.0,A,331.0,0.0
650,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,64378.0,DF,0.0,28414.0,54224.0,5000.0,1383551107.0,3740495048.0,PA,331.0,0.0
651,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,13675.0,DF,0.0,16962.0,5000.0,54224.0,3740495048.0,1383514907.0,A,330.0,0.0
652,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,62414.0,DF,0.0,28415.0,54224.0,5000.0,1383552555.0,3740495048.0,A,331.0,0.0
653,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,60452.0,DF,0.0,28416.0,54224.0,5000.0,1383554003.0,3740495048.0,A,331.0,0.0
654,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,10769.0,DF,0.0,16963.0,5000.0,54224.0,3740495048.0,1383517803.0,A,330.0,0.0
655,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,61050.0,DF,0.0,28417.0,54224.0,5000.0,1383555451.0,3740495048.0,A,331.0,0.0
656,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,59088.0,DF,0.0,28418.0,54224.0,5000.0,1383556899.0,3740495048.0,A,331.0,0.0
657,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,6394.0,DF,0.0,16964.0,5000.0,54224.0,3740495048.0,1383522147.0,A,330.0,0.0
658,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,57071.0,DF,0.0,28419.0,54224.0,5000.0,1383558347.0,3740495048.0,A,331.0,0.0
659,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,55109.0,DF,0.0,28420.0,54224.0,5000.0,1383559795.0,3740495048.0,A,331.0,0.0
660,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,53147.0,DF,0.0,28421.0,54224.0,5000.0,1383561243.0,3740495048.0,A,331.0,0.0
661,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,53755.0,DF,0.0,28422.0,54224.0,5000.0,1383562691.0,3740495048.0,A,331.0,0.0
662,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,3460.0,DF,0.0,16965.0,5000.0,54224.0,3740495048.0,1383525043.0,A,330.0,0.0
663,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,51783.0,DF,0.0,28423.0,54224.0,5000.0,1383564139.0,3740495048.0,A,331.0,0.0
664,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,49821.0,DF,0.0,28424.0,54224.0,5000.0,1383565587.0,3740495048.0,A,331.0,0.0
665,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,556.0,DF,0.0,16966.0,5000.0,54224.0,3740495048.0,1383527939.0,A,330.0,0.0
666,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,47849.0,DF,0.0,28425.0,54224.0,5000.0,1383567035.0,3740495048.0,A,331.0,0.0
667,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,45887.0,DF,0.0,28426.0,54224.0,5000.0,1383568483.0,3740495048.0,A,331.0,0.0
668,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,63186.0,DF,0.0,16967.0,5000.0,54224.0,3740495048.0,1383530835.0,A,330.0,0.0
669,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,46485.0,DF,0.0,28427.0,54224.0,5000.0,1383569931.0,3740495048.0,A,331.0,0.0
670,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,44523.0,DF,0.0,28428.0,54224.0,5000.0,1383571379.0,3740495048.0,A,331.0,0.0
671,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,60280.0,DF,0.0,16968.0,5000.0,54224.0,3740495048.0,1383533731.0,A,330.0,0.0
672,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,42544.0,DF,0.0,28429.0,54224.0,5000.0,1383572827.0,3740495048.0,PA,331.0,0.0
673,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,57374.0,DF,0.0,16969.0,5000.0,54224.0,3740495048.0,1383536627.0,A,330.0,0.0
674,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,40580.0,DF,0.0,28430.0,54224.0,5000.0,1383574275.0,3740495048.0,A,331.0,0.0
675,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,38618.0,DF,0.0,28431.0,54224.0,5000.0,1383575723.0,3740495048.0,A,331.0,0.0
676,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,54455.0,DF,0.0,16970.0,5000.0,54224.0,3740495048.0,1383539523.0,A,330.0,0.0
677,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,39205.0,DF,0.0,28432.0,54224.0,5000.0,1383577171.0,3740495048.0,A,331.0,0.0
678,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,37243.0,DF,0.0,28433.0,54224.0,5000.0,1383578619.0,3740495048.0,A,331.0,0.0
679,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,50097.0,DF,0.0,16971.0,5000.0,54224.0,3740495048.0,1383543867.0,A,330.0,0.0
680,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,35253.0,DF,0.0,28434.0,54224.0,5000.0,1383580067.0,3740495048.0,A,331.0,0.0
681,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,33291.0,DF,0.0,28435.0,54224.0,5000.0,1383581515.0,3740495048.0,A,331.0,0.0
682,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,31329.0,DF,0.0,28436.0,54224.0,5000.0,1383582963.0,3740495048.0,A,331.0,0.0
683,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,31937.0,DF,0.0,28437.0,54224.0,5000.0,1383584411.0,3740495048.0,A,331.0,0.0
684,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,47177.0,DF,0.0,16972.0,5000.0,54224.0,3740495048.0,1383546763.0,A,330.0,0.0
685,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,29965.0,DF,0.0,28438.0,54224.0,5000.0,1383585859.0,3740495048.0,A,331.0,0.0
686,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,28003.0,DF,0.0,28439.0,54224.0,5000.0,1383587307.0,3740495048.0,A,331.0,0.0
687,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,44271.0,DF,0.0,16973.0,5000.0,54224.0,3740495048.0,1383549659.0,A,330.0,0.0
688,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,26032.0,DF,0.0,28440.0,54224.0,5000.0,1383588755.0,3740495048.0,A,331.0,0.0
689,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,24070.0,DF,0.0,28441.0,54224.0,5000.0,1383590203.0,3740495048.0,A,331.0,0.0
690,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,41366.0,DF,0.0,16974.0,5000.0,54224.0,3740495048.0,1383552555.0,A,330.0,0.0
691,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,24668.0,DF,0.0,28442.0,54224.0,5000.0,1383591651.0,3740495048.0,A,331.0,0.0
692,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,22706.0,DF,0.0,28443.0,54224.0,5000.0,1383593099.0,3740495048.0,A,331.0,0.0
693,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,38461.0,DF,0.0,16975.0,5000.0,54224.0,3740495048.0,1383555451.0,A,330.0,0.0
694,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,20735.0,DF,0.0,28444.0,54224.0,5000.0,1383594547.0,3740495048.0,A,331.0,0.0
695,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,35555.0,DF,0.0,16976.0,5000.0,54224.0,3740495048.0,1383558347.0,A,330.0,0.0
696,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,18763.0,DF,0.0,28445.0,54224.0,5000.0,1383595995.0,3740495048.0,A,331.0,0.0
697,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,16801.0,DF,0.0,28446.0,54224.0,5000.0,1383597443.0,3740495048.0,A,331.0,0.0
698,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,32603.0,DF,0.0,16977.0,5000.0,54224.0,3740495048.0,1383561243.0,A,330.0,0.0
699,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,17353.0,DF,0.0,28447.0,54224.0,5000.0,1383598891.0,3740495048.0,A,331.0,0.0
700,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,15391.0,DF,0.0,28448.0,54224.0,5000.0,1383600339.0,3740495048.0,A,331.0,0.0
701,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,29702.0,DF,0.0,16978.0,5000.0,54224.0,3740495048.0,1383564139.0,A,330.0,0.0
702,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,13419.0,DF,0.0,28449.0,54224.0,5000.0,1383601787.0,3740495048.0,A,331.0,0.0
703,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,11457.0,DF,0.0,28450.0,54224.0,5000.0,1383603235.0,3740495048.0,A,331.0,0.0
704,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,26796.0,DF,0.0,16979.0,5000.0,54224.0,3740495048.0,1383567035.0,A,330.0,0.0
705,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,9486.0,DF,0.0,28451.0,54224.0,5000.0,1383604683.0,3740495048.0,A,331.0,0.0
706,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,10094.0,DF,0.0,28452.0,54224.0,5000.0,1383606131.0,3740495048.0,A,331.0,0.0
707,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,23890.0,DF,0.0,16980.0,5000.0,54224.0,3740495048.0,1383569931.0,A,330.0,0.0
708,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,8122.0,DF,0.0,28453.0,54224.0,5000.0,1383607579.0,3740495048.0,A,331.0,0.0
709,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,6160.0,DF,0.0,28454.0,54224.0,5000.0,1383609027.0,3740495048.0,A,331.0,0.0
710,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,20985.0,DF,0.0,16981.0,5000.0,54224.0,3740495048.0,1383572827.0,A,330.0,0.0
711,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,4189.0,DF,0.0,28455.0,54224.0,5000.0,1383610475.0,3740495048.0,A,331.0,0.0
712,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,2227.0,DF,0.0,28456.0,54224.0,5000.0,1383611923.0,3740495048.0,A,331.0,0.0
713,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,19530.0,DF,0.0,16982.0,5000.0,54224.0,3740495048.0,1383574275.0,A,330.0,0.0
714,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,2829.0,DF,0.0,28457.0,54224.0,5000.0,1383613371.0,3740495048.0,A,331.0,0.0
715,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,867.0,DF,0.0,28458.0,54224.0,5000.0,1383614819.0,3740495048.0,A,331.0,0.0
716,a0:36:9f:e0:51:e0,a0:36:9f:db:b7:64,0x800,IPv4,172.16.10.1,172.16.11.1,20.0,52.0,63.0,6.0,16624.0,DF,0.0,16983.0,5000.0,54224.0,3740495048.0,1383577171.0,A,330.0,0.0
717,a0:36:9f:db:b7:64,a0:36:9f:e0:51:e0,0x800,IPv4,172.16.11.1,172.16.10.1,20.0,1500.0,64.0,6.0,64423.0,DF,0.0,28459.0,54224.0,5000.0,1383616267.0,3740495048.0,PA,331.0,0.0
